duplicate_group_id,frame_id,representative_raw_track_id,suppressed_raw_track_ids,member_raw_track_ids,member_count,status
dup_0001,30,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0002,31,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0003,32,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0004,33,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0005,34,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0006,35,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0007,36,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0008,37,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0009,38,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0010,39,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0011,40,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0012,41,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0013,42,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0014,43,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0015,44,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0016,45,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0017,46,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0018,47,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0019,48,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0020,49,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0021,50,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0022,51,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0023,52,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0024,53,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0025,54,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0026,55,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0027,56,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0028,57,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0029,58,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0030,59,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0031,60,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0032,61,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0033,62,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0034,63,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0035,64,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0036,65,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0037,66,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0038,67,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0039,68,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0040,69,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0041,70,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0042,71,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0043,72,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0044,73,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0045,74,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0046,75,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0047,76,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0048,77,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0049,78,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0050,79,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0051,80,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0052,81,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0053,82,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0054,83,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0055,84,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0056,85,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0057,86,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0058,87,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0059,88,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0060,89,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0061,90,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0062,91,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0063,92,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0064,93,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0065,94,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0066,95,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0067,96,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0068,97,mot_0009,mot_0028,mot_0009|mot_0028,2,duplicate_suppressed
dup_0069,215,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0070,216,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0071,217,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0072,218,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0073,219,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0074,220,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0075,221,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0076,222,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0077,223,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0078,224,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0079,225,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0080,226,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0081,227,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0082,228,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0083,229,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0084,230,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0085,231,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0086,232,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0087,233,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0088,234,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0089,235,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0090,236,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0091,237,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0092,238,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0093,239,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0094,240,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0095,241,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0096,242,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0097,243,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0098,244,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0099,245,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0100,246,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0101,247,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0102,248,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0103,249,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0104,250,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0105,251,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0106,252,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0107,253,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0108,254,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0109,255,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0110,256,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0111,257,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0112,258,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0113,259,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0114,260,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0115,261,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0116,262,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0117,263,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0118,264,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0119,265,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0120,266,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0121,267,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0122,268,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0123,269,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0124,270,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0125,271,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0126,272,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0127,273,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0128,274,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0129,275,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0130,276,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0131,277,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0132,278,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0133,279,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0134,280,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0135,281,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0136,282,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0137,283,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0138,284,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0139,285,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0140,286,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0141,287,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0142,288,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0143,289,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0144,290,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0145,291,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0146,292,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0147,293,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0148,294,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0149,295,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0150,296,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0151,297,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0152,298,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0153,299,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0154,300,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0155,301,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0156,302,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0157,303,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0158,304,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0159,305,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0160,306,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0161,307,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0162,308,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0163,309,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0164,310,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0165,311,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0166,312,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0167,313,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0168,314,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0169,315,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0170,316,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0171,317,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0172,318,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0173,319,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0174,320,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0175,321,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0176,322,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0177,323,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0178,324,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0179,325,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0180,326,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0181,327,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0182,328,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0183,329,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0184,330,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0185,331,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0186,332,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0187,333,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0188,334,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0189,335,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0190,336,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0191,337,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0192,338,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0193,339,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0194,340,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0195,341,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0196,342,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0197,343,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0198,344,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0199,345,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0200,346,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0201,347,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0202,348,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0203,349,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0204,350,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0205,351,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0206,352,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0207,353,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0208,354,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0209,355,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0210,356,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0211,357,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0212,358,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0213,359,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0214,360,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0215,361,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0216,362,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0217,363,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0218,364,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0219,365,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0220,366,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0221,367,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0222,368,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0223,369,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0224,370,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0225,371,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0226,372,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0227,373,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0228,374,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0229,375,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0230,376,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0231,377,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0232,378,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0233,379,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0234,380,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0235,381,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0236,382,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0237,383,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0238,384,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0239,385,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0240,386,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0241,387,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0242,388,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0243,389,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0244,390,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0245,391,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0246,392,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0247,393,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0248,394,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0249,395,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0250,396,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0251,397,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0252,398,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0253,399,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0254,400,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0255,401,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0256,402,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0257,403,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0258,404,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0259,405,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0260,406,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0261,407,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0262,408,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0263,409,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0264,410,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0265,411,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0266,412,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0267,413,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0268,414,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0269,415,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0270,416,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0271,417,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0272,418,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0273,419,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0274,420,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0275,421,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0276,422,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0277,423,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0278,424,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0279,425,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0280,426,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0281,427,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0282,428,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0283,429,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0284,430,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0285,431,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0286,432,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0287,433,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0288,434,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0289,435,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0290,436,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0291,437,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0292,438,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0293,439,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0294,440,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0295,441,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0296,442,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0297,443,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0298,444,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0299,445,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0300,446,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0301,447,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0302,448,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0303,449,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0304,450,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0305,451,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0306,452,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0307,453,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0308,454,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0309,455,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0310,456,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0311,457,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0312,458,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0313,459,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0314,460,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0315,461,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0316,462,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
